GPU Info: NVIDIA A10
Starting SAC in MuJoCo environment training...
Starting SAC + qwen in MuJoCo environment training...
Command: srun uv run python experiments/mujoco/sac_vlm.py   --env-id HumanoidStandup-v4   --run-id 10486463   --seed 1   --total-timesteps 1000000   --vlm-goal 'A humanoid robot standing on both legs on a flat surface without falling.'   --vlm-n-frames 4   --vlm-frame-every 4   --vlm-clip-every 16   --track   --capture-video   --wandb-project-name cleanrl-experiments --vlm-model-type qwen --vlm-model-id Qwen/Qwen2-VL-2B-Instruct --video-every 100
Qwen-VL Initialized: model=Qwen/Qwen2-VL-2B-Instruct, n_frames=4, frame_every=4, clip_every=16
delta_reward=True, normalize_reward=True, reward_scale=10.0
[VLM Debug] Reset: raw=0.3074
[VLM Debug] step=16 | raw=0.1128 | shaped=0.0000 | reward_mean=-0.1946
[VLM Debug] step=336 | raw=0.1329 | shaped=2.8480 | reward_mean=-0.0015
[VLM Debug] step=352 | raw=0.1312 | shaped=-0.0612 | reward_mean=-0.0015
[VLM Debug] step=368 | raw=0.1160 | shaped=-3.8381 | reward_mean=-0.0015
[VLM Debug] step=384 | raw=0.1277 | shaped=3.6818 | reward_mean=-0.0015
[VLM Debug] step=400 | raw=0.1192 | shaped=-1.9497 | reward_mean=-0.0015
[VLM Debug] step=416 | raw=0.1067 | shaped=-3.0726 | reward_mean=-0.0015
[VLM Debug] step=432 | raw=0.1260 | shaped=5.7916 | reward_mean=-0.0015
[VLM Debug] step=448 | raw=0.1404 | shaped=4.4304 | reward_mean=-0.0015
[VLM Debug] step=464 | raw=0.1366 | shaped=-0.6399 | reward_mean=-0.0015
[VLM Debug] step=480 | raw=0.1442 | shaped=2.5248 | reward_mean=-0.0015
[VLM Debug] step=496 | raw=0.1561 | shaped=3.7498 | reward_mean=-0.0015
[VLM Debug] step=512 | raw=0.1461 | shaped=-2.3755 | reward_mean=-0.0015
[VLM Debug] step=528 | raw=0.1603 | shaped=4.3624 | reward_mean=-0.0015
[VLM Debug] step=544 | raw=0.1646 | shaped=1.6059 | reward_mean=-0.0015
[VLM Debug] step=560 | raw=0.1801 | shaped=4.7367 | reward_mean=-0.0015
[VLM Debug] step=576 | raw=0.2539 | shaped=21.0023 | reward_mean=-0.0015
[VLM Debug] step=592 | raw=0.1688 | shaped=-23.3029 | reward_mean=-0.0015
[VLM Debug] step=608 | raw=0.1993 | shaped=8.9215 | reward_mean=-0.0015
[VLM Debug] step=624 | raw=0.2200 | shaped=6.1651 | reward_mean=-0.0015
[VLM Debug] step=640 | raw=0.2394 | shaped=5.8247 | reward_mean=-0.0015
[VLM Debug] step=656 | raw=0.2173 | shaped=-5.7450 | reward_mean=-0.0015
[VLM Debug] step=672 | raw=0.1755 | shaped=-11.2233 | reward_mean=-0.0015
[VLM Debug] step=688 | raw=0.1824 | shaped=2.3202 | reward_mean=-0.0015
[VLM Debug] step=704 | raw=0.1624 | shaped=-5.1662 | reward_mean=-0.0015
[VLM Debug] step=720 | raw=0.1294 | shaped=-8.7731 | reward_mean=-0.0015
[VLM Debug] step=736 | raw=0.1277 | shaped=-0.0615 | reward_mean=-0.0015
[VLM Debug] step=752 | raw=0.1242 | shaped=-0.5549 | reward_mean=-0.0015
[VLM Debug] step=768 | raw=0.1192 | shaped=-0.9803 | reward_mean=-0.0015
[VLM Debug] step=784 | raw=0.1052 | shaped=-3.4815 | reward_mean=-0.0015
[VLM Debug] step=800 | raw=0.1312 | shaped=7.6637 | reward_mean=-0.0015
[VLM Debug] step=816 | raw=0.1113 | shaped=-5.1492 | reward_mean=-0.0015
[VLM Debug] step=832 | raw=0.1082 | shaped=-0.4358 | reward_mean=-0.0015
[VLM Debug] step=848 | raw=0.1113 | shaped=1.2658 | reward_mean=-0.0015
[VLM Debug] step=864 | raw=0.1038 | shaped=-1.6780 | reward_mean=-0.0015
[VLM Debug] step=880 | raw=0.1277 | shaped=7.0855 | reward_mean=-0.0015
[VLM Debug] step=896 | raw=0.1481 | shaped=6.0984 | reward_mean=-0.0015
[VLM Debug] step=912 | raw=0.1260 | shaped=-5.7453 | reward_mean=-0.0015
[VLM Debug] step=928 | raw=0.1208 | shaped=-1.0145 | reward_mean=-0.0015
[VLM Debug] step=944 | raw=0.1541 | shaped=9.6721 | reward_mean=-0.0015
[VLM Debug] step=960 | raw=0.1582 | shaped=1.5718 | reward_mean=-0.0015
[VLM Debug] step=976 | raw=0.1779 | shaped=5.8942 | reward_mean=-0.0015
[VLM Debug] step=992 | raw=0.1646 | shaped=-3.2954 | reward_mean=-0.0015
global_step=596594, episode=595, episodic_return=334.042
[VLM Debug] Reset: raw=0.2451
[VLM Debug] step=16 | raw=0.1582 | shaped=-23.8169 | reward_mean=-0.0015
[VLM Debug] step=32 | raw=0.1277 | shaped=-8.0931 | reward_mean=-0.0015
[VLM Debug] step=48 | raw=0.1348 | shaped=2.3893 | reward_mean=-0.0015
[VLM Debug] step=64 | raw=0.1384 | shaped=1.4363 | reward_mean=-0.0015
[VLM Debug] step=80 | raw=0.1260 | shaped=-3.0562 | reward_mean=-0.0015
[VLM Debug] step=96 | raw=0.1993 | shaped=20.8691 | reward_mean=-0.0015
[VLM Debug] step=112 | raw=0.2227 | shaped=6.9151 | reward_mean=-0.0015
[VLM Debug] step=128 | raw=0.1312 | shaped=-25.0744 | reward_mean=-0.0015
[VLM Debug] step=144 | raw=0.1294 | shaped=-0.0952 | reward_mean=-0.0015
[VLM Debug] step=160 | raw=0.1896 | shaped=17.1921 | reward_mean=-0.0015
[VLM Debug] step=176 | raw=0.1294 | shaped=-16.3617 | reward_mean=-0.0015
[VLM Debug] step=192 | raw=0.1500 | shaped=6.1662 | reward_mean=-0.0015
[VLM Debug] step=208 | raw=0.1113 | shaped=-10.3894 | reward_mean=-0.0015
[VLM Debug] step=224 | raw=0.1733 | shaped=17.7189 | reward_mean=-0.0015
[VLM Debug] step=240 | raw=0.1646 | shaped=-2.0352 | reward_mean=-0.0015
[VLM Debug] step=256 | raw=0.1871 | shaped=6.7103 | reward_mean=-0.0015
[VLM Debug] step=272 | raw=0.1520 | shaped=-9.3857 | reward_mean=-0.0015
[VLM Debug] step=288 | raw=0.1733 | shaped=6.3702 | reward_mean=-0.0015
[VLM Debug] step=304 | raw=0.2147 | shaped=11.9508 | reward_mean=-0.0015
[VLM Debug] step=320 | raw=0.1113 | shaped=-28.4228 | reward_mean=-0.0015
[VLM Debug] step=336 | raw=0.1225 | shaped=3.5457 | reward_mean=-0.0015
[VLM Debug] step=352 | raw=0.1500 | shaped=8.0882 | reward_mean=-0.0015
[VLM Debug] step=368 | raw=0.1520 | shaped=0.9594 | reward_mean=-0.0015
[VLM Debug] step=384 | raw=0.1582 | shaped=2.1503 | reward_mean=-0.0015
[VLM Debug] step=400 | raw=0.1848 | shaped=7.8329 | reward_mean=-0.0015
[VLM Debug] step=416 | raw=0.1755 | shaped=-2.1715 | reward_mean=-0.0015
[VLM Debug] step=432 | raw=0.1801 | shaped=1.6738 | reward_mean=-0.0015
[VLM Debug] step=448 | raw=0.1919 | shaped=3.7155 | reward_mean=-0.0015
[VLM Debug] step=464 | raw=0.1733 | shaped=-4.7579 | reward_mean=-0.0015
[VLM Debug] step=480 | raw=0.1520 | shaped=-5.5405 | reward_mean=-0.0015
[VLM Debug] step=496 | raw=0.1919 | shaped=11.5426 | reward_mean=-0.0015
[VLM Debug] step=512 | raw=0.1848 | shaped=-1.5592 | reward_mean=-0.0015
[VLM Debug] step=528 | raw=0.2018 | shaped=5.1448 | reward_mean=-0.0015
[VLM Debug] step=544 | raw=0.1968 | shaped=-0.9808 | reward_mean=-0.0015
[VLM Debug] step=560 | raw=0.2095 | shaped=3.9537 | reward_mean=-0.0015
[VLM Debug] step=576 | raw=0.2043 | shaped=-1.0150 | reward_mean=-0.0015
[VLM Debug] step=592 | raw=0.1993 | shaped=-0.9809 | reward_mean=-0.0015
[VLM Debug] step=608 | raw=0.1801 | shaped=-4.9627 | reward_mean=-0.0015
[VLM Debug] step=624 | raw=0.1666 | shaped=-3.3290 | reward_mean=-0.0015
[VLM Debug] step=640 | raw=0.1442 | shaped=-5.8474 | reward_mean=-0.0015
[VLM Debug] step=656 | raw=0.1666 | shaped=6.6770 | reward_mean=-0.0015
[VLM Debug] step=672 | raw=0.1624 | shaped=-0.7765 | reward_mean=-0.0015
[VLM Debug] step=688 | raw=0.1666 | shaped=1.6059 | reward_mean=-0.0015
[VLM Debug] step=704 | raw=0.1993 | shaped=9.5359 | reward_mean=-0.0015
[VLM Debug] step=720 | raw=0.2200 | shaped=6.1663 | reward_mean=-0.0015
[VLM Debug] step=736 | raw=0.1561 | shaped=-17.3855 | reward_mean=-0.0015
[VLM Debug] step=752 | raw=0.1801 | shaped=7.0854 | reward_mean=-0.0015
[VLM Debug] step=768 | raw=0.1896 | shaped=3.0692 | reward_mean=-0.0015
[VLM Debug] step=784 | raw=0.1603 | shaped=-7.7539 | reward_mean=-0.0015
[VLM Debug] step=800 | raw=0.1824 | shaped=6.5750 | reward_mean=-0.0015
[VLM Debug] step=816 | raw=0.1348 | shaped=-12.8591 | reward_mean=-0.0015
[VLM Debug] step=832 | raw=0.1943 | shaped=17.0233 | reward_mean=-0.0015
[VLM Debug] step=848 | raw=0.2069 | shaped=3.9199 | reward_mean=-0.0015
[VLM Debug] step=864 | raw=0.2043 | shaped=-0.3005 | reward_mean=-0.0015
[VLM Debug] step=880 | raw=0.2095 | shaped=1.8437 | reward_mean=-0.0015
[VLM Debug] step=896 | raw=0.1779 | shaped=-8.4009 | reward_mean=-0.0015
[VLM Debug] step=912 | raw=0.1801 | shaped=1.0271 | reward_mean=-0.0015
[VLM Debug] step=928 | raw=0.1710 | shaped=-2.1043 | reward_mean=-0.0015
[VLM Debug] step=944 | raw=0.2422 | shaped=20.2567 | reward_mean=-0.0015
[VLM Debug] step=960 | raw=0.1710 | shaped=-19.4276 | reward_mean=-0.0015
[VLM Debug] step=976 | raw=0.1968 | shaped=7.5955 | reward_mean=-0.0015
[VLM Debug] step=992 | raw=0.2147 | shaped=5.4172 | reward_mean=-0.0015
global_step=597595, episode=596, episodic_return=237.908
[VLM Debug] Reset: raw=0.2815
[VLM Debug] step=16 | raw=0.1144 | shaped=-46.1657 | reward_mean=-0.0015
[VLM Debug] step=32 | raw=0.1260 | shaped=3.6476 | reward_mean=-0.0015
[VLM Debug] step=48 | raw=0.1160 | shaped=-2.3750 | reward_mean=-0.0015
[VLM Debug] step=64 | raw=0.1710 | shaped=15.7603 | reward_mean=-0.0015
[VLM Debug] step=80 | raw=0.1624 | shaped=-2.0010 | reward_mean=-0.0015
[VLM Debug] step=96 | raw=0.1871 | shaped=7.3220 | reward_mean=-0.0015
[VLM Debug] step=112 | raw=0.1646 | shaped=-5.8801 | reward_mean=-0.0015
[VLM Debug] step=128 | raw=0.1755 | shaped=3.4771 | reward_mean=-0.0015
[VLM Debug] step=144 | raw=0.1755 | shaped=0.4147 | reward_mean=-0.0015
[VLM Debug] step=160 | raw=0.1312 | shaped=-11.9369 | reward_mean=-0.0015
[VLM Debug] step=176 | raw=0.1755 | shaped=12.7664 | reward_mean=-0.0015
[VLM Debug] step=192 | raw=0.1582 | shaped=-4.4171 | reward_mean=-0.0015
[VLM Debug] step=208 | raw=0.1366 | shaped=-5.6080 | reward_mean=-0.0015
[VLM Debug] step=224 | raw=0.2018 | shaped=18.5846 | reward_mean=-0.0015
[VLM Debug] step=240 | raw=0.1848 | shaped=-4.3152 | reward_mean=-0.0015
[VLM Debug] step=256 | raw=0.1688 | shaped=-4.0429 | reward_mean=-0.0015
[VLM Debug] step=272 | raw=0.2069 | shaped=11.0308 | reward_mean=-0.0015
[VLM Debug] step=288 | raw=0.2310 | shaped=7.1176 | reward_mean=-0.0015
[VLM Debug] step=304 | raw=0.2043 | shaped=-7.0037 | reward_mean=-0.0015
[VLM Debug] step=320 | raw=0.2095 | shaped=1.8435 | reward_mean=-0.0015
[VLM Debug] step=336 | raw=0.2200 | shaped=3.3407 | reward_mean=-0.0015
[VLM Debug] step=352 | raw=0.1582 | shaped=-16.8033 | reward_mean=-0.0015
[VLM Debug] step=368 | raw=0.1993 | shaped=11.8816 | reward_mean=-0.0015
[VLM Debug] step=384 | raw=0.1919 | shaped=-1.6613 | reward_mean=-0.0015
[VLM Debug] step=400 | raw=0.0863 | shaped=-29.0161 | reward_mean=-0.0015
[VLM Debug] step=416 | raw=0.2147 | shaped=36.2020 | reward_mean=-0.0015
[VLM Debug] step=432 | raw=0.1896 | shaped=-6.5937 | reward_mean=-0.0015
[VLM Debug] step=448 | raw=0.1755 | shaped=-3.4979 | reward_mean=-0.0015
[VLM Debug] step=464 | raw=0.1666 | shaped=-2.0690 | reward_mean=-0.0015
[VLM Debug] step=480 | raw=0.1500 | shaped=-4.2122 | reward_mean=-0.0015
[VLM Debug] step=496 | raw=0.2147 | shaped=18.4443 | reward_mean=-0.0015
[VLM Debug] step=512 | raw=0.2069 | shaped=-1.7632 | reward_mean=-0.0015
[VLM Debug] step=528 | raw=0.1688 | shaped=-10.1998 | reward_mean=-0.0015
[VLM Debug] step=544 | raw=0.2095 | shaped=11.7426 | reward_mean=-0.0015
[VLM Debug] step=560 | raw=0.1779 | shaped=-8.3968 | reward_mean=-0.0015
[VLM Debug] step=576 | raw=0.1500 | shaped=-7.3421 | reward_mean=-0.0015
[VLM Debug] step=592 | raw=0.1561 | shaped=2.1154 | reward_mean=-0.0015
[VLM Debug] step=608 | raw=0.2255 | shaped=19.7367 | reward_mean=-0.0015
[VLM Debug] step=624 | raw=0.2018 | shaped=-6.1857 | reward_mean=-0.0015
[VLM Debug] step=640 | raw=0.2227 | shaped=6.2312 | reward_mean=-0.0015
[VLM Debug] step=656 | raw=0.1993 | shaped=-6.0837 | reward_mean=-0.0015
[VLM Debug] step=672 | raw=0.1801 | shaped=-4.9610 | reward_mean=-0.0015
[VLM Debug] step=688 | raw=0.1848 | shaped=1.7410 | reward_mean=-0.0015
[VLM Debug] step=704 | raw=0.1312 | shaped=-14.5203 | reward_mean=-0.0015
[VLM Debug] step=720 | raw=0.1993 | shaped=19.3965 | reward_mean=-0.0015
[VLM Debug] step=736 | raw=0.1710 | shaped=-7.4782 | reward_mean=-0.0015
[VLM Debug] step=752 | raw=0.2173 | shaped=13.3069 | reward_mean=-0.0015
[VLM Debug] step=768 | raw=0.1422 | shaped=-20.5063 | reward_mean=-0.0015
[VLM Debug] step=784 | raw=0.1561 | shaped=4.2923 | reward_mean=-0.0015
[VLM Debug] step=800 | raw=0.1710 | shaped=4.5643 | reward_mean=-0.0015
[VLM Debug] step=816 | raw=0.1710 | shaped=0.4141 | reward_mean=-0.0015
[VLM Debug] step=832 | raw=0.1801 | shaped=2.9315 | reward_mean=-0.0015
[VLM Debug] step=848 | raw=0.2147 | shaped=10.0752 | reward_mean=-0.0015
[VLM Debug] step=864 | raw=0.1919 | shaped=-5.9476 | reward_mean=-0.0015
[VLM Debug] step=880 | raw=0.2069 | shaped=4.5982 | reward_mean=-0.0015
[VLM Debug] step=896 | raw=0.2366 | shaped=8.6804 | reward_mean=-0.0015
[VLM Debug] step=912 | raw=0.2147 | shaped=-5.6758 | reward_mean=-0.0015
[VLM Debug] step=928 | raw=0.1919 | shaped=-5.9479 | reward_mean=-0.0015
[VLM Debug] step=944 | raw=0.2173 | shaped=7.4900 | reward_mean=-0.0015
[VLM Debug] step=960 | raw=0.1919 | shaped=-6.6624 | reward_mean=-0.0015
[VLM Debug] step=976 | raw=0.1481 | shaped=-11.7992 | reward_mean=-0.0015
[VLM Debug] step=992 | raw=0.1561 | shaped=2.6595 | reward_mean=-0.0015
global_step=598596, episode=597, episodic_return=-166.776
[VLM Debug] Reset: raw=0.2281
[VLM Debug] step=16 | raw=0.1422 | shaped=-23.5345 | reward_mean=-0.0015
[VLM Debug] step=32 | raw=0.1603 | shaped=5.4495 | reward_mean=-0.0015
[VLM Debug] step=48 | raw=0.1384 | shaped=-5.6747 | reward_mean=-0.0015
[VLM Debug] step=64 | raw=0.1384 | shaped=0.4148 | reward_mean=-0.0015
[VLM Debug] step=80 | raw=0.1160 | shaped=-5.8448 | reward_mean=-0.0015
[VLM Debug] step=96 | raw=0.1348 | shaped=5.6540 | reward_mean=-0.0015
[VLM Debug] step=112 | raw=0.1461 | shaped=3.5786 | reward_mean=-0.0015
[VLM Debug] step=128 | raw=0.1160 | shaped=-7.9883 | reward_mean=-0.0015
[VLM Debug] step=144 | raw=0.0726 | shaped=-11.6622 | reward_mean=-0.0015
[VLM Debug] step=160 | raw=0.1097 | shaped=10.7403 | reward_mean=-0.0015
[VLM Debug] step=176 | raw=0.1348 | shaped=7.4061 | reward_mean=-0.0015
[VLM Debug] step=192 | raw=0.1176 | shaped=-4.3822 | reward_mean=-0.0015
[VLM Debug] step=208 | raw=0.1192 | shaped=0.8741 | reward_mean=-0.0015
[VLM Debug] step=224 | raw=0.1366 | shaped=5.2629 | reward_mean=-0.0015
[VLM Debug] step=240 | raw=0.1242 | shaped=-3.0385 | reward_mean=-0.0015
[VLM Debug] step=256 | raw=0.1176 | shaped=-1.4394 | reward_mean=-0.0015
[VLM Debug] step=272 | raw=0.0851 | shaped=-8.6351 | reward_mean=-0.0015
[VLM Debug] step=288 | raw=0.1067 | shaped=6.4371 | reward_mean=-0.0015
[VLM Debug] step=304 | raw=0.1242 | shaped=5.2972 | reward_mean=-0.0015
[VLM Debug] step=320 | raw=0.1366 | shaped=3.8681 | reward_mean=-0.0015
[VLM Debug] step=336 | raw=0.1666 | shaped=8.7844 | reward_mean=-0.0015
[VLM Debug] step=352 | raw=0.1461 | shaped=-5.3016 | reward_mean=-0.0015
[VLM Debug] step=368 | raw=0.1442 | shaped=-0.1298 | reward_mean=-0.0015
[VLM Debug] step=384 | raw=0.1733 | shaped=8.5464 | reward_mean=-0.0015
[VLM Debug] step=400 | raw=0.1943 | shaped=6.2666 | reward_mean=-0.0015
[VLM Debug] step=416 | raw=0.1052 | shaped=-24.4222 | reward_mean=-0.0015
[VLM Debug] step=432 | raw=0.1366 | shaped=9.1586 | reward_mean=-0.0015
[VLM Debug] step=448 | raw=0.1277 | shaped=-2.0691 | reward_mean=-0.0015
[VLM Debug] step=464 | raw=0.1646 | shaped=10.6895 | reward_mean=-0.0015
[VLM Debug] step=480 | raw=0.1329 | shaped=-8.3976 | reward_mean=-0.0015
[VLM Debug] step=496 | raw=0.1943 | shaped=17.5276 | reward_mean=-0.0015
[VLM Debug] step=512 | raw=0.1312 | shaped=-17.1748 | reward_mean=-0.0015
[VLM Debug] step=528 | raw=0.1404 | shaped=2.9661 | reward_mean=-0.0015
[VLM Debug] step=544 | raw=0.1688 | shaped=8.3415 | reward_mean=-0.0015
[VLM Debug] step=560 | raw=0.1710 | shaped=1.0266 | reward_mean=-0.0015
[VLM Debug] step=576 | raw=0.2043 | shaped=9.7023 | reward_mean=-0.0015
[VLM Debug] step=592 | raw=0.2018 | shaped=-0.3005 | reward_mean=-0.0015
[VLM Debug] step=608 | raw=0.1067 | shaped=-26.0876 | reward_mean=-0.0015
[VLM Debug] step=624 | raw=0.2069 | shaped=28.3423 | reward_mean=-0.0015
[VLM Debug] step=640 | raw=0.1603 | shaped=-12.5805 | reward_mean=-0.0015
[VLM Debug] step=656 | raw=0.1993 | shaped=11.2994 | reward_mean=-0.0015
[VLM Debug] step=672 | raw=0.2095 | shaped=3.2373 | reward_mean=-0.0015
[VLM Debug] step=688 | raw=0.2200 | shaped=3.3393 | reward_mean=-0.0015
[VLM Debug] step=704 | raw=0.1422 | shaped=-21.2542 | reward_mean=-0.0015
[VLM Debug] step=720 | raw=0.2069 | shaped=18.4419 | reward_mean=-0.0015
[VLM Debug] step=736 | raw=0.1481 | shaped=-15.9809 | reward_mean=-0.0015
[VLM Debug] step=752 | raw=0.2480 | shaped=28.2687 | reward_mean=-0.0015
[VLM Debug] step=768 | raw=0.2173 | shaped=-8.1573 | reward_mean=-0.0015
[VLM Debug] step=784 | raw=0.1919 | shaped=-6.6607 | reward_mean=-0.0015
[VLM Debug] step=800 | raw=0.1561 | shaped=-9.5514 | reward_mean=-0.0015
[VLM Debug] step=816 | raw=0.1294 | shaped=-7.0344 | reward_mean=-0.0015
[VLM Debug] step=832 | raw=0.1348 | shaped=1.9107 | reward_mean=-0.0015
[VLM Debug] step=848 | raw=0.1582 | shaped=6.9444 | reward_mean=-0.0015
[VLM Debug] step=864 | raw=0.2095 | shaped=14.6987 | reward_mean=-0.0015
[VLM Debug] step=880 | raw=0.1603 | shaped=-13.2929 | reward_mean=-0.0015
[VLM Debug] step=896 | raw=0.1520 | shaped=-1.8988 | reward_mean=-0.0015
[VLM Debug] step=912 | raw=0.1710 | shaped=5.7198 | reward_mean=-0.0015
[VLM Debug] step=928 | raw=0.1500 | shaped=-5.4362 | reward_mean=-0.0015
[VLM Debug] step=944 | raw=0.1582 | shaped=2.6928 | reward_mean=-0.0015
[VLM Debug] step=960 | raw=0.2043 | shaped=13.2705 | reward_mean=-0.0015
[VLM Debug] step=976 | raw=0.1848 | shaped=-5.0284 | reward_mean=-0.0015
[VLM Debug] step=992 | raw=0.2147 | shaped=8.7468 | reward_mean=-0.0015
global_step=599597, episode=598, episodic_return=289.909
[VLM Debug] Reset: raw=0.2227
[VLM Debug] step=16 | raw=0.1500 | shaped=-19.8232 | reward_mean=-0.0015
[VLM Debug] step=32 | raw=0.1225 | shaped=-7.2556 | reward_mean=-0.0015
[VLM Debug] step=48 | raw=0.1176 | shaped=-0.9633 | reward_mean=-0.0015
[VLM Debug] step=64 | raw=0.1461 | shaped=8.3730 | reward_mean=-0.0015
[VLM Debug] step=80 | raw=0.1277 | shaped=-4.7219 | reward_mean=-0.0015
[VLM Debug] step=96 | raw=0.2510 | shaped=34.7615 | reward_mean=-0.0015
[VLM Debug] step=112 | raw=0.1733 | shaped=-21.2145 | reward_mean=-0.0015
[VLM Debug] step=128 | raw=0.2227 | shaped=14.1518 | reward_mean=-0.0015
[VLM Debug] step=144 | raw=0.1779 | shaped=-12.0666 | reward_mean=-0.0015
[VLM Debug] step=160 | raw=0.1871 | shaped=2.9980 | reward_mean=-0.0015
[VLM Debug] step=176 | raw=0.2310 | shaped=12.6214 | reward_mean=-0.0015
[VLM Debug] step=192 | raw=0.2310 | shaped=0.4132 | reward_mean=-0.0015
[VLM Debug] step=208 | raw=0.1128 | shaped=-32.5001 | reward_mean=-0.0015
[VLM Debug] step=224 | raw=0.1329 | shaped=6.0243 | reward_mean=-0.0015
[VLM Debug] step=240 | raw=0.1422 | shaped=2.9980 | reward_mean=-0.0015
[VLM Debug] step=256 | raw=0.1097 | shaped=-8.6478 | reward_mean=-0.0015
[VLM Debug] step=272 | raw=0.2147 | shaped=29.6697 | reward_mean=-0.0015
[VLM Debug] step=288 | raw=0.1896 | shaped=-6.5906 | reward_mean=-0.0015
[VLM Debug] step=304 | raw=0.1993 | shaped=3.1333 | reward_mean=-0.0015
[VLM Debug] step=320 | raw=0.2366 | shaped=10.7830 | reward_mean=-0.0015
[VLM Debug] step=336 | raw=0.1688 | shaped=-18.4559 | reward_mean=-0.0015
[VLM Debug] step=352 | raw=0.2255 | shaped=16.1882 | reward_mean=-0.0015
[VLM Debug] step=368 | raw=0.2366 | shaped=3.5068 | reward_mean=-0.0015
[VLM Debug] step=384 | raw=0.1624 | shaped=-20.2568 | reward_mean=-0.0015
[VLM Debug] step=400 | raw=0.1779 | shaped=4.7310 | reward_mean=-0.0015
[VLM Debug] step=416 | raw=0.1329 | shaped=-12.0974 | reward_mean=-0.0015
[VLM Debug] step=432 | raw=0.1500 | shaped=5.1732 | reward_mean=-0.0015
[VLM Debug] step=448 | raw=0.1461 | shaped=-0.6744 | reward_mean=-0.0015
[VLM Debug] step=464 | raw=0.1603 | shaped=4.3573 | reward_mean=-0.0015
[VLM Debug] step=480 | raw=0.1461 | shaped=-3.5303 | reward_mean=-0.0015
[VLM Debug] step=496 | raw=0.1993 | shaped=15.2364 | reward_mean=-0.0015
[VLM Debug] step=512 | raw=0.1848 | shaped=-3.6326 | reward_mean=-0.0015
[VLM Debug] step=528 | raw=0.1688 | shaped=-4.0405 | reward_mean=-0.0015
[VLM Debug] step=544 | raw=0.1260 | shaped=-11.5200 | reward_mean=-0.0015
[VLM Debug] step=560 | raw=0.1943 | shaped=19.4518 | reward_mean=-0.0015
[VLM Debug] step=576 | raw=0.2095 | shaped=4.6287 | reward_mean=-0.0015
[VLM Debug] step=592 | raw=0.2095 | shaped=0.4130 | reward_mean=-0.0015
[VLM Debug] step=608 | raw=0.2120 | shaped=1.1269 | reward_mean=-0.0015
[VLM Debug] step=624 | raw=0.1919 | shaped=-5.1968 | reward_mean=-0.0015
[VLM Debug] step=640 | raw=0.1582 | shaped=-8.9705 | reward_mean=-0.0015
[VLM Debug] step=656 | raw=0.1666 | shaped=2.7593 | reward_mean=-0.0015
[VLM Debug] step=672 | raw=0.2200 | shaped=15.2705 | reward_mean=-0.0015
[VLM Debug] step=688 | raw=0.1646 | shaped=-15.0221 | reward_mean=-0.0015
[VLM Debug] step=704 | raw=0.1481 | shaped=-4.1765 | reward_mean=-0.0015
[VLM Debug] step=720 | raw=0.2095 | shaped=17.5139 | reward_mean=-0.0015
[VLM Debug] step=736 | raw=0.2200 | shaped=3.3367 | reward_mean=-0.0015
[VLM Debug] step=752 | raw=0.1710 | shaped=-13.2201 | reward_mean=-0.0015
[VLM Debug] step=768 | raw=0.1461 | shaped=-6.5223 | reward_mean=-0.0015
[VLM Debug] step=784 | raw=0.1824 | shaped=10.5105 | reward_mean=-0.0015
[VLM Debug] step=800 | raw=0.1919 | shaped=3.0649 | reward_mean=-0.0015
[VLM Debug] step=816 | raw=0.1824 | shaped=-2.2389 | reward_mean=-0.0015
[VLM Debug] step=832 | raw=0.1801 | shaped=-0.2329 | reward_mean=-0.0015
[VLM Debug] step=848 | raw=0.1896 | shaped=3.0650 | reward_mean=-0.0015
[VLM Debug] step=864 | raw=0.1710 | shaped=-4.7550 | reward_mean=-0.0015
[VLM Debug] step=880 | raw=0.2173 | shaped=13.2987 | reward_mean=-0.0015
[VLM Debug] step=896 | raw=0.2451 | shaped=8.1646 | reward_mean=-0.0015
[VLM Debug] step=912 | raw=0.2451 | shaped=0.4125 | reward_mean=-0.0015
[VLM Debug] step=928 | raw=0.2510 | shaped=2.0445 | reward_mean=-0.0015
[VLM Debug] step=944 | raw=0.2147 | shaped=-9.6856 | reward_mean=-0.0015
[VLM Debug] step=960 | raw=0.2227 | shaped=2.6228 | reward_mean=-0.0015
[VLM Debug] step=976 | raw=0.1801 | shaped=-11.4535 | reward_mean=-0.0015
[VLM Debug] step=992 | raw=0.2018 | shaped=6.4651 | reward_mean=-0.0015
global_step=600598, episode=599, episodic_return=271.602
[VLM Debug] Reset: raw=0.1848
[VLM Debug] step=16 | raw=0.1312 | shaped=-14.5133 | reward_mean=-0.0015
[VLM Debug] step=32 | raw=0.1192 | shaped=-2.9359 | reward_mean=-0.0015
[VLM Debug] step=48 | raw=0.1225 | shaped=1.3313 | reward_mean=-0.0015
[VLM Debug] step=64 | raw=0.1603 | shaped=10.9365 | reward_mean=-0.0015
[VLM Debug] step=80 | raw=0.1422 | shaped=-4.6193 | reward_mean=-0.0015
[VLM Debug] step=96 | raw=0.1688 | shaped=7.8254 | reward_mean=-0.0015
[VLM Debug] step=112 | raw=0.1144 | shaped=-14.7516 | reward_mean=-0.0015
[VLM Debug] step=128 | raw=0.1733 | shaped=16.8353 | reward_mean=-0.0015
[VLM Debug] step=144 | raw=0.1733 | shaped=0.4128 | reward_mean=-0.0015
[VLM Debug] step=160 | raw=0.1710 | shaped=-0.2332 | reward_mean=-0.0015
